SC_backup,BackupCat,backupDescrip
17847,"BRUSH,WIRE,SCRATCH","Replacement Brushes, S/Steel, for V Type Conductor Cleaning Brushes (Box of 10 = 5 Pairs) "
17848,"BOLT,MACHINE","STAINLESS STEEL,GDE 304;HEX HD;M16;ISO M ;80 MM LG;W/HEX NUT;AS2837/AS1449 (MATERIAL) AS1111/DIN 931 (DIMENSIONS); PACK OF 25;"
17848,"BOLT,MACHINE","STAINLESS STEEL,GDE 304;HEX HD;M16;ISO M ;80 MM LG;W/HEX NUT;AS2837/AS1449 (MATERIAL) AS1111/DIN 931 (DIMENSIONS); PACK OF 25;"
17849,"BAG,TOOL","CANVAS; ZIPPERED ECHLONG BAG;BLACK COLOUR;36 IN LG;C/W EMBROIDED ENERGEX LOGO;PACK OF 10,PACK WEIGHT 20 KG; "
17850,TOOL KIT,"For Apprentice Linesmen's Tool Kit, As per Attached List  "
17850,TOOL KIT,"For Apprentice Linesmen's Tool Kit, As per Attached List  "
17851,TOOL KIT,"For Apprentice Cable Jointers Tool Kit, As per Attached List  "
17851,TOOL KIT,"For Apprentice Cable Jointers Tool Kit, As per Attached List  "
17852,"INSULATOR,SUSPENSION","DISC,FOG PROFILE;16 MM BALL & SOCKET, WITH ZINC COLLAR;280 MM DIA,146 MM PITCH ;70 KN MIN FAILING LOAD;""W"" CLIP PER AS2947.3;U70BLP;AS60305;BOX OF 3,PACK"
17852,"INSULATOR,SUSPENSION","DISC,FOG PROFILE;16 MM BALL & SOCKET, WITH ZINC COLLAR;280 MM DIA,146 MM PITCH ;70 KN MIN FAILING LOAD;""W"" CLIP PER AS2947.3;U70BLP;AS60305;BOX OF 3,PACK"
17852,"INSULATOR,SUSPENSION","DISC,FOG PROFILE;16 MM BALL & SOCKET, WITH ZINC COLLAR;280 MM DIA,146 MM PITCH ;70 KN MIN FAILING LOAD;""W"" CLIP PER AS2947.3;U70BLP;AS60305;BOX OF 3,PACK"
17852,"INSULATOR,SUSPENSION","DISC,FOG PROFILE;16 MM BALL & SOCKET, WITH ZINC COLLAR;280 MM DIA,146 MM PITCH ;70 KN MIN FAILING LOAD;""W"" CLIP PER AS2947.3;U70BLP;AS60305;BOX OF 3,PACK"
17853,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 7; MIN CLASS 3; KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17853,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 7; MIN CLASS 3; KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17854,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 8; MIN CLASS 3; KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17854,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 8; MIN CLASS 3; KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17855,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 9; MIN CLASS 3; KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17855,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 9; MIN CLASS 3; KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17856,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 9-1/2; MIN CLASS 3;KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17856,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 9-1/2; MIN CLASS 3;KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17857,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 10;MIN CLASS 3;KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; CTN QTY 150;
17857,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 10;MIN CLASS 3;KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; CTN QTY 150;
17858,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 10-1/2;MIN CLASS 3;KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; CTN QTY 150;
17858,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 10-1/2;MIN CLASS 3;KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; CTN QTY 150;
17859,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 11; MIN CLASS 3;KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17859,"GLOVES,LEATHER.",MEN'S;STRAPPED CUFF;SIZE 11; MIN CLASS 3;KANGAROO LEATHER;TO BE USED WITH LV INSULATING GLOVE; 
17860,POWER SUPPLY,DC/DC CONVERTER;20-60 V DC INPUT;24 V DC OUTPUT;CURRENT OUTPUT 3 AMP;REGULATED; SIZE 105.5 X 169.3 X 54 H;SUPPLIED WITH 17861 & 17862; (MAINTENANCE);
17861,MICROCONTROLLER,"PROGRAMMABLE LOGIC CONTROLLER;24 V DC SUPPLY;8 INPUTS,6 OUTPUTS;BUILT-IN EE PROM MEMORY;CPU BASE UNIT PROVIDES POWER; FOR RMU AC CHANGE OVER SCHEME;"
17862,MICROCONTROLLER,"PROGRAMMABLE LOGIC CONTROLLER;24 V DC SUPPLY;8 INPUTS,6 OUTPUTS,DC INPUT;RELAY OUTPUT;EXPANSION UNIT;CPU BASE UNIT SUPPLIES POWER FOR INPUTS;MUST BE USED"
17863,"MODEM,FIBRE OPTIC",SYNCHRONOUS;FIBRE OPTIC;RS232;2800 SEL;   
17864,REMOTE I/O MODULE,"SEL 2505,48/125 V DC AUX;110 V DC LOGIC INPUTS;SEL 2815 COMPATIBLE;  "
17865,SWITCH FUSE GEAR.,FALCON BETA TYPE 'TAMCO' GR1-01;C/W 630 AMP CIRCUIT BREAKER;BUS BAR AND BOTTOM ENTRY FEEDER CABLE BOXES;BUS BAR END CAP;(400/5 CT & SELF POWER
17866,"PIT,UTILITY","TYPE P7;1020 MM LG,550 MM W,1130 MM D; BLACK HDPE; C/W TEE BAR;C/W 2 X PLASTIC SPREADER SUPPORT;FOR CONCRETE LID REFER SC17867;PACK OF 4,PALLET WEIGHT 105 KG;"
17866,"PIT,UTILITY","TYPE P7;1020 MM LG,550 MM W,1130 MM D; BLACK HDPE; C/W TEE BAR;C/W 2 X PLASTIC SPREADER SUPPORT;FOR CONCRETE LID REFER SC17867;PACK OF 4,PALLET WEIGHT 105 KG;"
17867,"LID,PIT","TELECOM NO.7;CONCRETE;MARKING ELECTRIC; APPLICATION STREET LIGHTING;TO SUIT BODY STOCK CODE 17866;PACK OF 1,PALLET WEIGHT 28 KG;"
17867,"LID,PIT","TELECOM NO.7;CONCRETE;MARKING ELECTRIC; APPLICATION STREET LIGHTING;TO SUIT BODY STOCK CODE 17866;PACK OF 1,PALLET WEIGHT 28 KG;"
17867,"LID,PIT","TELECOM NO.7;CONCRETE;MARKING ELECTRIC; APPLICATION STREET LIGHTING;TO SUIT BODY STOCK CODE 17866;PACK OF 1,PALLET WEIGHT 28 KG;"
17870,OUTREACH ARM,"Estate Minor Road, 0.5m Double, 0 Deg Upcast, Galv Steel, Black, EQTS 05-02-01 (scm) "
17870,OUTREACH ARM,"Estate Minor Road, 0.5m Double, 0 Deg Upcast, Galv Steel, Black, EQTS 05-02-01 (scm) "
17870,OUTREACH ARM,"Estate Minor Road, 0.5m Double, 0 Deg Upcast, Galv Steel, Black, EQTS 05-02-01 (scm) "
17871,OUTREACH ARM,"Estate Minor Road, 0.5m Double, 0 Deg Upcast, Galv Steel, Blue/Grey, EQTS 05-02-01 (scm) "
17871,OUTREACH ARM,"Estate Minor Road, 0.5m Double, 0 Deg Upcast, Galv Steel, Blue/Grey, EQTS 05-02-01 (scm) "
17871,OUTREACH ARM,"Estate Minor Road, 0.5m Double, 0 Deg Upcast, Galv Steel, Blue/Grey, EQTS 05-02-01 (scm) "
17880,"CONNECTOR,BUSBAR","25 MM OD TUBE CLAMPED TO STATION POST INSULATORS,BUSBAR SUPPORT CLAMP;STYLE CZ TO DWG 1893-A4;PACK OF 1; "
17881,"RELAY,OVERCURRENT AND EARTH FAULT",SEL 351S (S SERIES);30 V DC;VERTICAL MOUNT;  
17882,"RELAY,OVERCURRENT AND EARTH FAULT",SEL 351S (S SERIES);110 V DC;VERTICAL MOUNT;  
17883,"RELAY,OVERCURRENT AND EARTH FAULT",SEL 351S(S SERIES);110 V DC;HORIZONTAL MOUNT;  
17884,"RELAY,OVERCURRENT AND EARTH FAULT",SEL 351S(S SERIES);30 V DC;HORIZONTAL MOUNT;  
17885,"BOLT,MACHINE",STEEL;GALV;HEX HD;M20;ISO M;80 MM LG; W/HEX NUT;FULL-SHANK;BAG OF 50;PACK WEIGHT 15 KG; 
17885,"BOLT,MACHINE",STEEL;GALV;HEX HD;M20;ISO M;80 MM LG; W/HEX NUT;FULL-SHANK;BAG OF 50;PACK WEIGHT 15 KG; 
17886,"BRACKET,INSULATOR","POLE TOP TYPE;STEEL;GALV;VERTICAL SUPPORT STYLE;SUITABLE FOR 11 KV PIN & POST INSULATORS;HOLE SIZE 20 MM; 450 MM LG ANGLE;90 MM W,6 MM THK;BAGS"
17886,"BRACKET,INSULATOR","POLE TOP TYPE;STEEL;GALV;VERTICAL SUPPORT STYLE;SUITABLE FOR 11 KV PIN & POST INSULATORS;HOLE SIZE 20 MM; 450 MM LG ANGLE;90 MM W,6 MM THK;BAGS"
17887,"POLE,LINE CONSTRUCTION,CONCRETE","9.5m Lg, 5kN, Hollow Spun, refer to Dwg 6688 A1 Rev.G  "
17888,DISPENSER,"Tool for Chemset Injection System, use with Double Piston Injection Compound  "
17888,DISPENSER,"Tool for Chemset Injection System, use with Double Piston Injection Compound  "
17889,"CHEMSET,INJECTION SYSTEM",TWO COMPONENT; EPOXY ANCHORING COMPOUND; CO-EXTRUDED FORM A;1 X 585 ML DOUBLE CARTRIDGE;C/W 4 SPARE NOZZLES PER PACK; U/W SC17888 FOR TOOL;PACK OF 1;
17890,"JOINT,ELECTRICAL POWER CABLE",11 KV;TRANSITION MODULE FOR 95 & 185 SQ MM COPPER PLY CABLE;USED WITH GEC PARALLEL BRANCH JOINTS;STOCK CODES 17624 & 17625;REFER SC16478 FOR RESIN;FOR NEW
17892,"TERMINAL,LUG","DRILLED PALM; CAST COPPER; BOLTED CLAMP TYPE; FOR 16 SQ MM TO 70 SQ MM COPPER CONDUCTOR; 2 X M14 PALM HOLES; C/W S/STEEL BOLTS, NUTS & SPRING WASHERS;"
17893,CAPACITOR UNIT.,"3.2 KV,75 KVAR;SINGLE PHASE;23.3 UF PER PHASE;23.31 AMP CONT @ 50 HZ;50 HZ;NON PCB IMPREGNANT;ALL FILM DIELECTRIC; INTERNALLY FUSED;2 BUSHINGS PER UNIT;"
17894,CAPACITOR UNIT.,6.93 KV;450 KVAR;SINGLE PHASE;29.83 UF PER PHASE;65 AMP CONT @ 50 HZ;50 HZ;NON PCB IMPREGNANT;ALL FILM DIELECTRIC; INTERNAL (ELEMENT) FUSE;2 BUSHINGS PER
17895,REACTOR,INRUSH LIMITING;0.120 MILLI H;400 AMP; 50 HZ;6.9 KV;1 PHASE;16.6 KA FOR 3 SEC; PEDESTAL POST INSULATOR MTG;AIR INSUL; IN-RUSH REACTORS;SUPPLIED 3 PER CRATE;
17895,REACTOR,INRUSH LIMITING;0.120 MILLI H;400 AMP; 50 HZ;6.9 KV;1 PHASE;16.6 KA FOR 3 SEC; PEDESTAL POST INSULATOR MTG;AIR INSUL; IN-RUSH REACTORS;SUPPLIED 3 PER CRATE;
17895,REACTOR,INRUSH LIMITING;0.120 MILLI H;400 AMP; 50 HZ;6.9 KV;1 PHASE;16.6 KA FOR 3 SEC; PEDESTAL POST INSULATOR MTG;AIR INSUL; IN-RUSH REACTORS;SUPPLIED 3 PER CRATE;
17896,"DISCONNECTOR,HIGH VOLTAGE","17.5 KV;630 AMP;95 KV B.I.L.;INDOOR LOAD BREAK SWITCH;TYPE LTRI;C/W ET TYPE EARTH SWITCH VT TYPE MECHANICAL INTERLOCK 2 X STA 2 HAND OP MECH,2 X 1.5 M LINK"
17897,CIRCUIT BREAKER,"VACUUM;12 KV;630 AMP;25 KA;FIXED NON-WITHDRAWABLE;FOR CAPACITOR BANK SWITCHING;CONTROL VOLTAGE 110 V DC,CB FOR STOCK CODES 17795 & 17796;WHEN STOCK"
17898,"TRANSFORMER,CURRENT","PROTECTION;PRIMARY BAR;INDOOR;OC & EF CAP BANK;12 KV;600/400/300/5 AMP;10 VA CLASS 1,5P20 ON 300/5 AMP;SINGLE PHASE; 50 HZ;FOR ENERGEX DESIGNED CAP BANKS;IN"
17899,"TRANSFORMER,CURRENT","PROTECTION;PRIMARY BAR;INDOOR;OUT OF BALANCE,CAP BANK;12 KV;10/1 AMP;10 VA CLASS 1.0; SINGLE PHASE;50 HZ;FOR ENERGEX DESIGNED CAP BANKS;IN"
17900,"RELAY,OVERCURRENT AND EARTH FAULT","00B-CAPACITOR BANK ONLY;RATED INPUTS 1-5 AMP;THERMAL FOR 1 SEC,100-500 AMP; 50 HZ;OUTPUT CONTACTS RATED VOLT 250 V AC/DC;CONTINUOUS CURR FOR 3 SEC;15 AMP;"
17901,"TRANSFORMER,VOLTAGE",METERING PROTECTION; O/D; CAP VOLT TYPE; 63.5 KV/63.5 V/63.5 V; 100 VA OUTPUT PER CCT; 24 MS BURDEN PER PHASE; 1 PHASE; 50 HZ; MIN.OIL INSUL. CLASS 0.2M/1P;
17902,INDOOR SWITCHGEAR.,"SINGLE FEEDER UNIT;NU-LEC;12 KV;3 PHASE; 800 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL-20 KA FOR 3 SECS;AIR INSULATED BUS ;OC,EF & SEF PROT;MFR DATA RECORDED IN"
17903,CIRCUIT BREAKER,"INDOOR VACUUM;NU-LEC;12 KV;3 PHASE;50 HZ ;800 AMP;20 KA BKG CAP 3 SECS;110 V DC; DUAL TRIP COILS;MFR DATA RECORDED IN PLANT MGMT SYSTEM;REFER SC18994,"
17904,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;800 AMP;SINGLE FEEDER; OC,EF & SEF PROT;C/W CIRCUIT BREAKER; COMBINATION OF STOCK CODES 17902 & 17903 FOR COMPLETE ITEM;"
17905,INDOOR SWITCHGEAR.,"SINGLE FEEDER UNIT;NU-LEC;12 KV;3 PHASE; 800 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSULATED BUS;OC,EF & FD PROT;MFR DATA RECORDED IN"
17906,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;800 AMP;SINGLE FEEDER; OC,EF & FD PROT;C/W CIRCUIT BREAKER; COMBINATION OF STOCK CODES 17903 & 17905 FOR COMPLETE ITEM;"
17907,INDOOR SWITCHGEAR.,"FEEDER CAPACITOR UNIT;NU-LEC;12 KV; 3 PHASE;800 AMP;50 HZ;2000 AMP BUSBARS; FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS;OC,EF & SEF FEEDER CAPACITOR PROT;"
17908,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;800 AMP;FEEDER/ CAPACITOR UNIT;OC,EF & SEF PROT;C/W CIRCUIT BREAKER;COMBINATION STOCK CODES 17903 & 17907 FOR COMPLETE ITEM;"
17909,INDOOR SWITCHGEAR.,"FEEDER CAPACITOR UNIT;NU-LEC;12 KV; 3 PHASE;800 AMP;50 HZ;2000 AMP BUSBARS; FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS;OC,EF & FD FEEDER CAPACITOR PROT;MFR"
17910,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;800 AMP;FEEDER/ CAPACITOR UNIT;OC,EF & FD PROT;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17903 & 17909 FOR COMPLETE ITEM;"
17911,INDOOR SWITCHGEAR.,"DOUBLE FEEDER UNIT;NU-LEC;12 KV;3 PHASE; 800 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS; OC,EF & SEF DOUBLE FEEDER PROT;MFR DATA"
17912,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;800 AMP;DOUBLE FEEDER UNIT;OC,EF & SEF PROT;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17903 7 17911 FOR COMPLETE ITEM;REFER"
17913,INDOOR SWITCHGEAR.,"DOUBLE FEEDER UNIT;NU-LEC;12 KV;3 PHASE; 800 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS; OC,EF & FD DOUBLE FEEDER PROT;MFR DATA"
17914,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;800 AMP;DOUBLE FEEDER UNIT;OC,EF & FD PROT;C/W CIRCUIT BREAKER COMBINATION OF STOCK CODES 17903 & 17913 FOR COMPLETE ITEM;REFER SC18996;"
17915,INDOOR SWITCHGEAR.,"DOUBLE FEEDER CAPACITOR UNIT;NU-LEC; 12 KV;3 PHASE;800 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS; AIR INSUL BUS;OC,EF & SEF DOUBLE FEEDER"
17916,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;800 AMP;DOUBLE FEEDER CAPACITOR;OC,EF & SEF PROT;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17903 & 17915 FOR COMPLETE ITEM;"
17917,INDOOR SWITCHGEAR.,"DOUBLE FEEDER CAPACITOR UNIT;NU-LEC; 12 KV;3 PHASE;800 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS; AIR INSUL BUS;OC,EF & FD DOUBLE FEEDER"
17918,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;800 AMP;DOUBLE FEEDER CAPACITOR UNIT;OC,EF & FD PROT;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17903 7 17917 FOR COMPLETE ITEM;"
17919,CIRCUIT BREAKER,INDOOR;VACUUM;NU-LEC;12 KV;3 PHASE;50 HZ ;1250 AMP;20 KA BKG CAP- 3 SECS;110 V DC ;DUAL TRIP COILS;MFR DATA RECORDED IN PLANT MGMT SYSTEM;REFER SC18998;
17920,INDOOR SWITCHGEAR.,"BUS TIE/FEEDER UNIT;NU-LEC;12 KV; 3 PHASE;1250 AMP;50 HZ;2000 AMP AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS; AIR INSUL BUS;OC,EF & SEF BUS TIE/FUTURE"
17921,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;1250 AMP;BUS TIE/ FUTURE FEEDER/CAPACITOR UNIT;OC,EF & SEF PROT;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17919 7 17920 FOR COMPLETE"
17922,INDOOR SWITCHGEAR.,"MOBILETIE/FEEDER UNIT;NU-LEC;12 KV; 3 PHASE;1250 AMP;50 HZ;2000 AMP BUSBARS; FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS;OC,EF & SEF MOBILE TIE/FEEDER PROT;"
17923,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;1250 AMP;MOBILE TIE/ FEEDER UNIT;OC,EF & SEF PROT;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17919 & 17922 FOR COMPLETE ITEM;REFER SC18998"
17924,CIRCUIT BREAKER,"INDOOR;VACUUM;NU-LEC;12 KV;3 PHASE;50 HZ ;2000 AMP;20 KA BKG CAP- 3 SECS;110 V DC ;DUAL TRIP COILS;MFR DATA RECORDED IN PLANT MGMT SYSTEM;REFER SC19000,SC19002,"
17925,INDOOR SWITCHGEAR.,BUS SECTION UNIT;NU-LEC;12 KV;3 PHASE; 2000 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS; BUS BLOCKING PROT FUTURE;MFR DATA
17926,INDOOR SWITCHGEAR.,INDOOR SWITCHGEAR;2000 AMP;BUS SECTION; BUS BLOCKING/FRAME LEAKAGE PROT;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17924 & 17925 FOR COMPLETE ITEM
17927,INDOOR SWITCHGEAR.,BUS SECTION UNIT;NU-LEC;12 KV;3 PHASE; 2000 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS; BUS BLOCKING PROT FUTURE;MFR DATA
17928,INDOOR SWITCHGEAR.,INDOOR SWITCHGEAR;2000 AMP;BUS SECTION; BUS BLOCKING/FRAME LEAKAGE PROT;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17924 & 17927 FOR COMPLETE ITEM;
17929,INDOOR SWITCHGEAR.,"TRANSFORMER UNIT;NU-LEC;12 KV;3 PHASE; 2000 AMP;50 HZ 2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS; TFMR DIFF;OC,EF & METERING CT'S PROT;"
17930,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;2000 AMP;TRANSFORMER UNIT;OC,EF,TFMR DIFF & METERING CT'S;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17924 & 17929 FOR COMPLETE ITEM;"
17931,INDOOR SWITCHGEAR.,"TRANSFORMER UNIT;NU-LEC;12 KV;3 PHASE; 2000 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS; TFMR DIFF,OC,EF & FRAME LEAKAGE PROT;&"
17932,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;FOR MODULAR S/STNS; 2000 AMP;TRANSFORMER UNIT;OC,EF,TFMR DIFF & FRAME LEAKAGE PROT & METERING CT'S;C/W CIRCUIT BREAKER;COMBINATION OF"
17933,INDOOR SWITCHGEAR.,"TRANSFORMER UNIT;NU-LEC;12 KV;3 PHASE; 2000 AMP;50 HZ;2000 AMP BUSBARS;FAULT LEVEL - 20 KA FOR 3 SECS;AIR INSUL BUS; TFMR DIFF,OC,EF PROT & METERING CT'S;MFR"
17934,INDOOR SWITCHGEAR.,"INDOOR SWITCHGEAR;2000 AMP;TRANSFORMER UNIT;OC,EF,TFMR DIFF PROT & METERING CT'S;C/W CIRCUIT BREAKER;COMBINATION OF STOCK CODES 17924 & 17933 FOR COMPLETE"
17935,"ACCESSORIES,CIRCUIT BREAKER","FOR NU-LEC APPLICATIONS,CONSISTING OF 1 X BREAKER RACKING HANDLE;1 X SPRING CHARGE HANDLE;1 X EARTH SW OPERATING HANDLE;"
17936,SWITCH FUSE GEAR.,12 KV;LUCY;OIL INSULATED;O/D RMU; 2 X 630 AMP CABLE SWITCH DISCONNECTORS; 1 X 200 AMP TRANSFORMER SWITCH FUSE; (TYPE TRIDENT FRMU - STANDARD);BOTTOM
17939,"METER,WATTHOUR","PRI REGN,KWH;240 V,50 HZ;SINGLE PHASE; SOLID STATE;C/W PROGRAMMABLE PULSE OUTPUT; "
17940,RECLOSER,36 KV;3 PHASE;50 HZ;800 AMP;16 KA;C/W POLE MTG BRACKET;300 SQ MM CU CABLE TAILS;CAPM4 CONTROLLER;DNP3;7 M CONTROL CABLE IOEX MODULE & ADDITIONAL
17942,SWITCH FUSE GEAR.,12 KV;3 PHASE;630 AMP;OIL FILLED O/D TYPE;METAL CLAD EXT RMU;C/W 3 X 630 AMP RING MAIN SW;LUCY RMU;SH TIME CURR; 21.9 KA FOR 3 SECS;
17943,SWITCH FUSE GEAR.,12 KV;LUCY;OIL INSULATED;O/D RMU; 2 X 630 AMP CABLE SWITCH DISCONNECTORS; 1 X 200 AMP TRANSFORMER SWITCH FUSE; TOP ENTRY CABLE BOXES; (TYPE TRIDENT
17951,CAPACITOR SHUNT INSTALLATION.,12 KV;3 PHASE;50 HZ;2.7 MVAR @ 11.5 KV; CUBICLE O/D;C/W FIXED CB;C/W AF BLOCKING FILTER & 0.120 MILLI INRUSH LIMITING REACTORS;C/W SHUNT & FILTER CAPS;C/W
17952,CAPACITOR SHUNT INSTALLATION.,12 KV;3 PHASE;50 HZ;2.7 MVAR @ 11.5 KV; CUBICLE O/D;C/W FIXED CB;C/W AF BLOCKING FILTER;C/W SHUNT & FILTER CAPS;C/W RELAY PROT;SPAJ-110 V DC;
17954,LABEL,SCOTCHCAL;YELLOW BACKGROUND/BLACK LETTERING;'CAUTION SEPARATE HV & LV EARTHING IN PADMOUNTED TRANSFORMERS'; LABEL FORM 518;TO BE U/W SC 15983;PACK
17955,"BRACKET,MOUNTING",FOR METER ENCLOSURES TO WOOD POLES;   
17957,"TRANSFORMER,POWER","33 KV/11 KV;15 MVA;3 PHASE;GROUND MTG BSH HV 90 LV AIR;MINERAL OIL INSULATED; ONAN;DYN 11;C/W VACUUM OLTC 23 TAP POSITIONS,ATTACHED RADIATORS;AS2374;"
17958,"TRANSFORMER,POWER",33 KV/11 KV;15 MVA;3 PHASE;GROUND MTG BSH HV 90 LV AIR;MINERAL OIL INSULATED; ONAN;DYN 11;SEPERATED FREE STANDING RADIATORS;C/W VACUUM OLTC 23 TAP
17959,SWITCH FUSE GEAR.,12 KV;3 PHASE;630 AMP;21 KA MKG CAP;SF6; NON-EXT METAL CLAD RMU;SCHNEIDER RM6 (NE-DI) WITH 1 X 630 AMP SWITCH & 1 X 200 AMP CB CABLE BOXES;C/W GLAND
17961,SWITCH FUSE GEAR.,12 KV;3 PHASE;630 AMP;SF6;I/D OIL-LESS PADMOUNTED METAL CLAD RMU;C/W 3 X 630 AMP SWITCHES;C/W 1 X 200 AMP CB; TEE-OFF & ASSOC EQUIP;SCHNEIDER RMU;SH
17962,SWITCH FUSE GEAR.,12 KV;SF6 INSULATED;I/D RMU;3 X 630 AMP CABLE SWITCH DISCONNECTORS;(TYPE NE-III) ;C/W OUTDOOR CUBICLE & CONCRETE PLINTH; 
17963,SWITCH FUSE GEAR.,12 KV;SCHNEIDER RM6;SF6 INSULATED; I/D RMU;2 X 630 AMP CABLE SWITCH DISCONNECTORS;1 X 200 AMP TRANSFORMER CIRCUIT BREAKER;(TYPE NE-IDI);C/W
17967,SECTIONALISER,12 KV;3 PHASE;630 AMP;SF6;INSUL;POLE MTG ;VACUUM INTERRUPTERS;12.5 KA BKG CAP; 80 SQ MM TAILS;7 M UMBILICAL CABLE; NU-LEC LOAD BREAK SW WITH CAPM2-MCP
17968,SWITCH FUSE GEAR.,12 KV;SCHNEIDER RM6;SF6 INSULATED; I/D RMU;2 X 630 AMP CABLE SWITCH; DISCONNECTORS;1 X 200 AMP TRANSFORMER CIRCUIT BREAKER;(TYPE NE-IDI);
17969,SWITCH FUSE GEAR.,12 KV;SCHNEIDER RM6;SF6 INSULATED; I/D RMU;2 X 630 AMP CABLE SWITCH DISCONNECTORS;2 X 200 AMP TRANSFORMER CIRCUIT BREAKERS;(TYPE NE-DIDI);
17973,SIGN,' CAUTION 2 SEPARATE SOURCES OF 11 KV SUPPLY ';ALUMINIUM;3M YELLOW RETROREFLECTIVE VINYL BACKGROUND; 300 MM LG X 100 MM W X 2 MM THK;12 MM
17974,"BUCKET,LINER MAT",FOR USE ON EWP'S;POLYURETHANE;GREEN IN COLOUR;1480 MM X 700 MM X 10 MM THK; USING DIE NUMBER CMI-225; 
17975,"DIE,CRIMPING TOOL","STEEL;HEX;21.5 MM AF;FOR U/W PRE- INSULATED COMPRESSION SLEEVES;U/W UTILUX COMPRESSION TOOL NO.38A OR EQUIV; PACK OF 1,PACK WEIGHT 0.17 KG;"
